wiki_name,parkCode,title,shortDescription,location,url,duration,activity_tags
Sequoia,seki,Hike Among the Giants,"There is no better way to explore the Giant Forest than by going out on the trails. Try a stroll on the Congress Trail, a 2-mile (3.2-km) loop that starts from the General Sherman Tree and takes you into the heart of a sequoia grove.",,https://www.nps.gov/thingstodo/hike-among-the-giants.htm,,Hiking
Sequoia,seki,Explore the Winter Forest by Foot,"There is no better way to see the snow covered Giant Forest than to get out on the trails and walk around. Whether you rent snowshoes or bring your own, snowshoeing around a sequoia grove is a fun experience for people who are well-prepared.",,https://www.nps.gov/thingstodo/explore-the-winter-forest-by-foot.htm,1-4 Hours,Snowshoeing
Sequoia,seki,Discover the Lodgepole-Sherman Tree Trail,"Explore the Giant Forest on your way to the General Sherman Tree. Take the 2.8 mile Lodgepole-Sherman Tree Trail from the Lodgepole Campground, then catch the Green Route 1 shuttle back to the parking lot.",Lodgepole Campground Overflow Parking Lot,https://www.nps.gov/thingstodo/discover-the-lodgepole-sherman-tree-trail.htm,2-5 Hours,Hiking
Sequoia,seki,Explore Hidden Sequoias at Muir Grove,"Take a hike to a sequoia grove that is tucked away from the road. Muir Grove provides a quiet experience among these giant trees. If you find other sequoia groves to be a bit crowded, take a walk to experience Muir Grove.","Generals Highway, Sequoia National Park",https://www.nps.gov/thingstodo/muir-grove-trail.htm,2-3 Hours,Hiking
Sequoia,seki,Enjoy a 360-Degree View at Little Baldy Dome,"Hike on a lesser-known trail in Sequoia National Park. The Little Baldy trail takes you through a mixed-conifer forest to the top of a granite dome. Once there, you can take in a 360-degree panoramic view.","Generals Highway, Sequoia National Park",https://www.nps.gov/thingstodo/little-baldy-trail.htm,2-3 Hours,Hiking
Sequoia,seki,View Sunset from Sunset Rock,Are you looking for the perfect spot for sunset? Head to Sunset Rock in the Giant Forest. This less trafficked trail is a great option for escaping the crowds and enjoying the colorful sunset.,"Giant Forest, Sequoia National Park",https://www.nps.gov/thingstodo/sunset-rock-trail.htm,1-2 Hours,Hiking
Sequoia,seki,Take a Walk Through Paradise,"Explore Paradise Canyon in the Foothills of Sequoia National Park. This gentle trail parallels Paradise Creek, taking you past waterfalls and pools.","Foothills, Sequoia National Park",https://www.nps.gov/thingstodo/paradise-creek-trail.htm,1-2 Hours,Hiking
Sequoia,seki,Climb Moro Rock,"A stone and concrete stairway leads to the top of Moro Rock, a granite dome that towers over the Generals Highway. From the top, enjoy sweeping views of the hills below and the wilderness to the east.",Moro Rock,https://www.nps.gov/thingstodo/climb-moro-rock.htm,30-120 Minutes,Hiking
Sequoia,seki,Explore Sub-Alpine Landscapes at Mineral King,"In Sequoia National Park visit Mineral King, a beautiful valley at 7,500 feet. This area can be used as a basecamp for day hikes to lakes and alpine wonderlands.","Mineral King, Sequoia National Park",https://www.nps.gov/thingstodo/mineral-king-trails.htm,1-3 Days,Hiking
Sequoia,seki,Play in the Snow at Wolverton,"Sitting at 7,250 feet (2,160 m) above sea level, snow transforms Wolverton Meadow into a winter wonderland. This is a great place for people of all ages and abilities to play in the snow.",Wolverton Snowplay Area,https://www.nps.gov/thingstodo/play-in-the-snow-at-wolverton.htm,,Snow Play
Sequoia,seki,Ski Through the Sequoias,"For skiers with more experience, the Trail of the Sequoias is a great opportunity to find some solitude among the big trees.",Giant Forest,https://www.nps.gov/thingstodo/ski-through-the-sequoias.htm,3-6 Hours,Cross-Country Skiing
Sequoia,seki,Discover a Winter Meadow,"With easy access from Giant Forest Museum, this trail goes along the Moro Rock – Crescent Meadow Road. This gentle sloping trail will take you by dozens of sequoia trees, including the famous Tunnel Log. At the end of the trail, enjoy the serenity of Crescent Meadow.",Giant Forest,https://www.nps.gov/thingstodo/discover-a-winter-meadow.htm,2-4 Hours,Cross-Country Skiing
Sequoia,seki,Winter Driving and Snow Chains in Sequoia National Park,"In winter, you must be prepared for snowy or icy mountain roads and cold temperatures. Tire chains can be required on any park road at any time from fall through late spring.",,https://www.nps.gov/thingstodo/winter-driving-and-snow-chains.htm,,Auto and ATV
Sequoia,seki,Learn the Inside Story at a Ranger Program,Discover the parks with an expert! Learn more at an all ages ranger program.,,https://www.nps.gov/thingstodo/learn-the-inside-story-at-a-ranger-program.htm,15-60 Minutes,Guided Tours
Sequoia,seki,Become a Junior Ranger,Become a Junior Ranger!,,https://www.nps.gov/thingstodo/become-a-junior-ranger.htm,,Junior Ranger Program
Sequoia,seki,Picnic Among the Giants,Gather around a picnic at these spots from Giant Forest to Grant Grove.,,https://www.nps.gov/thingstodo/picnic-among-the-giants.htm,,Picnicking
Shenandoah,shen,Turk Mountain,"MILE 94.1 | A hike to the 2,981’ summit of Turk Mountain, located in the Shenandoah Wilderness, that provides a wonderful view to the west.",South District (Mile 94.1),https://www.nps.gov/thingstodo/turk-mountain.htm,2-3 Hours,Hiking
Shenandoah,shen,Riprap - Wildcat Ridge,"MILE 90 or 92.1 | This loop can be hiked from Riprap Parking or Wildcat Ridge Parking. It takes you through the forests of the Shenandoah Wilderness and over several stream crossings, while offering beautiful views of the hollows and valley to the west and north.",South District (Mile 90 or 92.1),https://www.nps.gov/thingstodo/riprap-wildcat-ridge.htm,8-9 Hours,Hiking
Shenandoah,shen,Nicholson Hollow,"PARK BOUNDARY | An alternate option for visitors with pets who still wish to hike from the Old Rag parking area. This hike takes you through the Shenandoah Wilderness to Corbin Cabin, an old homesite built by a former resident, and features several stream crossings along the way.",Old Rag Parking Area (Park Boundary),https://www.nps.gov/thingstodo/nicholson-hollow.htm,6-7 Hours,Hiking
Shenandoah,shen,Knob Mountain - Jeremys Run,Elkwallow Wayside (mile 24) | This hike goes around a beautiful area of the Park featuring one of the most picturesque streams in Shenandoah. The majority of this hike is in the Shenandoah Wilderness.,North District (Mile 24),https://www.nps.gov/thingstodo/knob-mountain-jeremys-run.htm,7-8 Hours,Hiking
Shenandoah,shen,Hazel River Falls,Meadow Spring Parking Area (mile 33.5) | A trail that leads you into the Shenandoah Wilderness to an exceptional waterfall.,Central District (Mile 33.5),https://www.nps.gov/thingstodo/hazel-river-falls.htm,5-6 Hours,Hiking
Shenandoah,shen,Chimney Rock,"Riprap Parking Area (mile 90) | An out-and-back hike into the Shenandoah Wilderness ending at Chimney Rock, an excellent viewpoint with some very interesting geological features.",South District (Mile 90),https://www.nps.gov/thingstodo/chimney-rock.htm,2-3 Hours,Hiking
Shenandoah,shen,Cedar Run - Whiteoak Circuit,"Hawksbill Gap Parking Area (mile 45.6) | This hike is very challenging, although those who do it are rewarded with exceptional cascades and waterfalls. You will also hike through the Shenandoah Wilderness along the Cedar Run Trail.",Central District (Mile 45.6),https://www.nps.gov/thingstodo/cedar-run-whiteoak-circuit.htm,6-7 Hours,Hiking
Shenandoah,shen,Rose River Falls,"MILE 49.4 | A hike to a dazzling 67' waterfall. For most of this hike, you’ll be on a beautiful trail in the Shenandoah Wilderness.",Central District (Mile 49.4),https://www.nps.gov/thingstodo/rose-river-falls.htm,4-5 Hours,Hiking
Shenandoah,shen,Overall Run Falls,"MILE 22.2 | A hike into federally designated Wilderness to a view of the highest waterfall in the Park at 93 feet. Unless rain is plentiful, Overall Run Falls may have minimal to no water flow.",North District (Mile 22.2),https://www.nps.gov/thingstodo/overall-run-falls.htm,4-5 Hours,Hiking
Shenandoah,shen,Doyles River Falls,"Doyles River Parking Area (mile 81.1) | This beautiful trek takes you along cool, clear mountain streams to two unique waterfalls.",South District (Mile 81.1),https://www.nps.gov/thingstodo/doyles-river-falls.htm,2-3 Hours,Hiking
Shenandoah,shen,Browns Gap,"Browns Gap Parking Area (mile 83) | This circuit hike leads you to Upper and Lower Doyles River Falls, as well as Jones Run Falls.",South District (Mile 83),https://www.nps.gov/thingstodo/browns-gap.htm,7-8 Hours,Hiking
Shenandoah,shen,Marys Rock From Meadow Spring,"MILE 33.5 | This alternate route to Marys Rock Summit offers an easier and shorter trek to the same incredible westward views of the Shenandoah Valley. Along the way, hikers will pass by the remnants of the former Meadow Spring Shelter as well as beautiful azalea blooms in season.",Central District (Mile 33.5),https://www.nps.gov/thingstodo/marys-rock-from-meadow-spring.htm,2-3 Hours,Hiking
Shenandoah,shen,Marys Rock Summit,"MILE 31.6 | Many legends surround the name of this hike, but there is no denying the beautiful westward views that it provides of the Shenandoah Valley and Massanutten Mountain.",Central District (Mile 31.6),https://www.nps.gov/thingstodo/marys-rock-summit.htm,3-4 Hours,Hiking
Shenandoah,shen,Hawksbill Summit via Upper Hawksbill,"MILE 46.5 | A hike to the top of Shenandoah’s highest peak, offering 360-degree views of the Shenandoah Valley, the Blue Ridge Mountains, and the Virginia Piedmont.",Central District (Mile 46.5),https://www.nps.gov/thingstodo/upper-hawksbill-summit.htm,1-2 Hours,Hiking
Shenandoah,shen,Hawksbill Summit,"Hawksbill Gap Parking Area (mile 45.5) | A shorter, yet steeper route to Shenandoah’s highest peak. The viewing platform on top of Hawksbill offers a magnificent 360-degree panoramic view of the Shenandoah Valley, the Blue Ridge Mountains, and the Virginia Piedmont.",Central District (Mile 45.5),https://www.nps.gov/thingstodo/hawksbill-summit.htm,1-2 Hours,Hiking
Shenandoah,shen,Hawksbill Loop,"Hawksbill Gap Parking Area (mile 45.5) | A circuit hike to Shenandoah’s highest peak. The viewing platform on top of Hawksbill offers a magnificent 360-degree view of the Shenandoah Valley, the Blue Ridge Mountains, and the Virginia Piedmont.",Central District (Mile 45.5),https://www.nps.gov/thingstodo/hawksbill-loop.htm,2-3 Hours,Hiking
Shenandoah,shen,Old Rag Summit via Berry Hollow,"Berry Hollow Parking Area (Park Boundary) | Visitors must obtain an Old Rag day-use ticket in advance of this hike. Pets are not allowed. Old Rag is a popular, strenuous hike with sweeping views. This route starts from the Berry Hollow parking area and allows you to get to the summit without having to navigate the rock scramble.",Central District (Park Boundary),https://www.nps.gov/thingstodo/old-rag-summit-berry-hollow.htm,6-7 Hours,Hiking
Shenandoah,shen,Old Rag Circuit,"PARK BOUNDARY | Visitors must obtain an Old Rag day-use ticket in advance of this hike. Pets are not allowed. Old Rag is a popular, very strenuous hike with sweeping views and several scrambles across large rocks. This route starts from the Old Rag parking area on the boundary of the Park.",Central District (Park Boundary),https://www.nps.gov/thingstodo/old-rag-circuit.htm,7-8 Hours,Hiking
Shenandoah,shen,Fox Hollow Trail,"Dickey Ridge Visitor Center (Mile 4.6) | Pets are not allowed on this hike. Discover the cultural history of Shenandoah National Park as you pass by historic rock walls, a cemetery, and periwinkles planted by former residents. This hike is also a designated TRACK Trail, featuring a self-guided brochure designed for kids.",North District (Mile 4.6),https://www.nps.gov/thingstodo/fox-hollow-trail.htm,1 Hour,Hiking
Shenandoah,shen,Mill Prong - Laurel Prong Loop,"MILE 52.8 | A circuit hike to Camp Rapidan, the rustic getaway of President Herbert Hoover and First Lady Lou Henry Hoover. Today, this restful spot features exhibits on the First Couple and their perspectives.",Central District (Mile 52.8),https://www.nps.gov/thingstodo/mill-prong-laurel-prong.htm,7-8 Hours,Hiking
Shenandoah,shen,Rapidan Camp,"MILE 52.8 | A hike, featuring three stream crossings, to the rustic getaway of President Herbert Hoover and First Lady Lou Henry Hoover. Today, this restful spot features exhibits on the First Couple and their perspectives.",Central District (Mile 52.8),https://www.nps.gov/thingstodo/rapidan-camp.htm,2-3 Hours,Hiking
Shenandoah,shen,Limberlost,"Limberlost Parking Area (mile 43) | An ADA accessible path through the forest with mountain laurel in the springtime and an example of a columnar jointing geological feature. This hike is also a designated TRACK Trail, featuring a self-guided brochure designed for kids.",Central District (Mile 43),https://www.nps.gov/thingstodo/limberlost.htm,1-2 Hours,Hiking
Shenandoah,shen,Blackrock Summit,"Blackrock Parking Area (mile 84.4) | A short hike to a viewpoint on top of a rocky talus slope with incredible views of the Shenandoah Valley, Massanutten Mountain, and beyond. This hike is also a designated TRACK Trail, featuring a self-guided brochure designed for kids.",South District (Mile 84.4),https://www.nps.gov/thingstodo/blackrock-summit.htm,1 Hour,Hiking
Shenandoah,shen,Stargaze in Shenandoah,Shenandoah National Park has distinctly accessible night skies that make stargazing and astrophotography a fun and insightful activity for all ages.,,https://www.nps.gov/thingstodo/stargaze-in-shenandoah.htm,,Stargazing
Shenandoah,shen,All About Hiking - Start Here!,"With over 500 miles of trails in Shenandoah National Park, chances are high that you'll be lacing up your hiking boots at some point on your next trip here.",,https://www.nps.gov/thingstodo/shenandoah-hiking.htm,,Hiking
Shenandoah,shen,Sugarloaf Loop,"MILE 22 | Follow the trail to a viewpoint. In the early summer, the showy white flowers of mountain laurel bloom in abundance here.",North District (Mile 22),https://www.nps.gov/thingstodo/sugarloaf-loop.htm,6-7 Hours,Hiking
Shenandoah,shen,Jones Run Falls,"Jones Run Parking Area (mile 84.1) | This hike takes you over a mountain stream, through the forest, and beside a 42’ waterfall.",South District (Mile 84.1),https://www.nps.gov/thingstodo/jones-run-falls.htm,2-3 Hours,Hiking
Shenandoah,shen,Hightop Summit,"Hightop Mountain Parking Area (mile 66.7) | Wind your way up a ridge on this hike to a rocky viewpoint that stands at 3,296 feet.",South District (Mile 66.7),https://www.nps.gov/thingstodo/hightop-summit.htm,3-4 Hours,Hiking
Shenandoah,shen,Frazier Discovery Trail,Loft Mountain Wayside (mile 79.5) | Pets are not allowed on this hike. This hike features several picturesque overlooks as it passes through woodlands of varying ages on Loft Mountain.,South District (Mile 79.5),https://www.nps.gov/thingstodo/frazier-discovery-trail.htm,1-2 Hours,Hiking
Shenandoah,shen,Fort Windham Rocks,Compton Gap Parking Area (mile 10.4) | A short hike along the Appalachian Trail that leads to an interesting geologic feature.,North District (Mile 10.4),https://www.nps.gov/thingstodo/fort-windham-rocks.htm,1 Hour,Hiking
Shenandoah,shen,Dark Hollow Falls,"Dark Hollow Falls Parking Area (mile 50.7) | Pets are not allowed on this hike. This hike follows a stream to a beautiful waterfall, and is one of the Park’s most traveled trails. The trail is short, but very steep and rocky and the return hike is challenging!",Central District (Mile 50.7),https://www.nps.gov/thingstodo/dark-hollow-falls.htm,1-2 Hours,Hiking
Shenandoah,shen,Compton Peak,"Compton Gap Parking Area (mile 10.4) | A hike through the forest along the Appalachian Trail to a western view and a great look at columnar jointing, an exciting geologic feature.",North District (Mile 10.4),https://www.nps.gov/thingstodo/compton-peak.htm,1-2 Hours,Hiking
Shenandoah,shen,Bearfence Viewpoint,MILE 56.4 | Pets are not allowed on this hike. This route takes you to a 180-degree view of the Shenandoah Valley without a rock scramble.,Central District (Mile 56.4),https://www.nps.gov/thingstodo/bearfence-viewpoint.htm,1 Hour,Hiking
Shenandoah,shen,Whiteoak Falls (Upper),MILE 42.6 | This challenging hike to cascades and waterfalls has been popular since the early days of Skyland Resort. This particular hike goes to the upper falls before returning.,Central District (Mile 42.6),https://www.nps.gov/thingstodo/upper-whiteoak-falls.htm,3-4 Hours,Hiking
Shenandoah,shen,Traces Trail,"MILE 22.2 | A hike that follows a trail around Mathews Arm Campground. Along the way, you’ll see traces left behind by former residents of the area.",North District (Mile 22.2),https://www.nps.gov/thingstodo/traces-trail.htm,1-2 Hours,Hiking
Shenandoah,shen,Story of the Forest,"MILE 51 | Pets are not allowed on this hike. An easier stroll through the woods that passes next to the Big Meadows Air Quality Station, an important place for scientists and researchers to learn about air quality in Shenandoah.",Central District (Mile 51),https://www.nps.gov/thingstodo/story-of-the-forest.htm,1-2 Hours,Hiking
Shenandoah,shen,Stony Man,"MILE 41.7 | Pets are not allowed on this hike. This enjoyable hike brings you to an outstanding view of the Shenandoah Valley, Massanutten Mountain, and beyond.",Central District (Mile 41.7),https://www.nps.gov/thingstodo/stony-man.htm,1-2 Hours,Hiking
Shenandoah,shen,South River Falls Observation Point,"MILE 62.7 | From the South River Picnic Grounds, this hike leads you through a verdant forest alive with a wide variety of plant and animal life to a stone-walled observation point overlooking an 83’ waterfall.",Central District (Mile 62.7),https://www.nps.gov/thingstodo/south-river-falls-observation.htm,1-2 Hours,Hiking
Shenandoah,shen,Snead Farm Loop,MILE 5.1 | Hike through old apple orchards and farmlands to an historic barn on the former Snead homesite.,North District (Mile 5.1),https://www.nps.gov/thingstodo/snead-farm-loop.htm,2-3 Hours,Hiking
Shenandoah,shen,Pass Mountain Loop,MILE 31.6 | A hike along the Appalachian Trail to a shelter. Be on the lookout for wildflowers and birds through the fairly open woods along the trail!,Central District (Mile 31.6),https://www.nps.gov/thingstodo/pass-mountain-loop.htm,2-3 Hours,Hiking
Shenandoah,shen,Millers Head,"MILE 42.5 | From the Skyland amphitheater, take this hike to a spectacular viewpoint at the site of a former fire tower.",Central District (Mile 42.5),https://www.nps.gov/thingstodo/millers-head.htm,2-3 Hours,Hiking
Shenandoah,shen,Whiteoak Falls (Lower),PARK BOUNDARY | An easier hike to the base of the lower falls in Whiteoak Canyon. Note that a Park entrance fee is still required.,Central District (Park Boundary),https://www.nps.gov/thingstodo/lower-whiteoak-falls.htm,1-2 Hours,Hiking
Shenandoah,shen,Lands Run Falls,MILE 9.2 | A short hike down a fire road to a series of cascades that descend about 80 feet into a gorge. Note that it may not have water in dry seasons.,North District (Mile 9.2),https://www.nps.gov/thingstodo/lands-run-falls.htm,1-2 Hours,Hiking
Shenandoah,shen,Appalachian Trail - Tanners Ridge Road,MILE 52.8 | A fairly level hike that takes you through a former homestead on the famous Appalachian Trail.,Central District (Mile 52.8),https://www.nps.gov/thingstodo/at-tanners-ridge.htm,1-2 Hours,Hiking
Shenandoah,shen,Bearfence Rock Scramble,MILE 56.4 | Pets are not allowed on this hike. An exhilarating rock scramble leads to a magnificent 360-degree view of the Virginia Piedmont and Shenandoah Valley.,Central District (Mile 56.4),https://www.nps.gov/thingstodo/bearfence-rock-scramble.htm,1-2 Hours,Hiking
Shenandoah,shen,South River Falls,"MILE 62.7 | From the South River Picnic Grounds, this route is a circuit hike that takes you to an observation point overlooking an 83’ waterfall. A great hike for wildflower and bird enthusiasts, alike!",Central District (Mile 62.7),https://www.nps.gov/thingstodo/south-river-falls.htm,2-3 Hours,Hiking
Shenandoah,shen,Little Devils Stairs Loop,"MILE 19.4 | A journey into a rocky gorge with some very rewarding, yet steep, sections along a stream.",North District (Mile 19.4),https://www.nps.gov/thingstodo/little-devils-stairs-loop.htm,8-9 Hours,Hiking
Shenandoah,shen,Lewis Falls Trail,"MILE 51.2 | Leaving from Big Meadows amphitheater, this hike leads to an observation point over a beautiful 81’ waterfall.",Central District (Mile 51.2),https://www.nps.gov/thingstodo/lewis-falls-trail.htm,4-5 Hours,Hiking
Shenandoah,shen,Go Birdwatching in Shenandoah,"Birdwatching is a fun activity that the whole family can enjoy, and Shenandoah provides the perfect habitat to spot a variety of different species, including those colorful, neotropical migratory birds!",,https://www.nps.gov/thingstodo/shenandoah-birdwatching.htm,,Birdwatching
Voyageurs,voya,Hike Kab-Ash Trail,"Please note: The Salmi Road entrance to the Kab-Ash Trail in the Kabetogama community is closed (click to see map). This multi-day trail connects the Kabetogama and Ash River communities through an extensive system of interconnected backcountry forests and wetlands. With multiple trailheads, you can explore smaller sections or plan an adventurous thru-hike with primitive camping opportunities along the way. Difficulty: Strenuous; Hiking Distance: 27.9 miles (44.9-km) one-wa","Near Ash River Visitor Center, Ash River Community, Ash River Trail, Near Kabetogama Lake Visitor Center",https://www.nps.gov/thingstodo/hike-kab-ash-trail.htm,1-5 Days,Backcountry Hiking
Voyageurs,voya,Hike the Locator Lake Trail,"Please note: The Cranberry Creek Portage Trail into Locator Lake from Rainy Lake has been permanently closed. Explore this two-mile, one-way hike as an afternoon adventure, or use it as a starting point for an exciting backcountry camping experience. It twists its way through forest and wetlands from Kabetogama Lake until it ends on the southern shoreline of Locator Lake - one of a series of unique interior lakes with rental canoes and reservation-only campsites. ",Kabetogama Lake,https://www.nps.gov/thingstodo/hike-the-locator-lake-trail.htm,2-5 Hours,Backcountry Hiking
Voyageurs,voya,Hike Blind Ash Bay Trail,"This narrow, winding, rocky trail exposes users to the wonders of the boreal forest. This path is great for birding, it is also frequented by deer and other wildlife. From closed in forest to post card worthy views of Kabetogama Lake, this lollipop loop trail has it all. ",Near Ash River Visitor Center,https://www.nps.gov/thingstodo/hike-blind-ash-bay-trail.htm,1-3 Hours,Hiking
Voyageurs,voya,Hike Black Bay Beaver Pond Trail,"Take a boat one mile from the visitor center and hike this trail through northern pine country to a scenic, active beaver pond.",Near Rainy Lake Visitor Center,https://www.nps.gov/thingstodo/hike-black-bay-beaver-pond-trail.htm,30-60 Minutes,Backcountry Hiking
Voyageurs,voya,Hike the Oberholtzer Trail,Wander through deciduous and conifer forest as the trail twists around the edge of a cattail filled wetland and past rocks deposited by ancient glaciers. Look for signs of wildlife as you hike to two different overlooks with marsh and lake views.,Near Rainy Lake Visitor Center,https://www.nps.gov/thingstodo/oberholtzer-trail.htm,45-80 Minutes,Hiking
Voyageurs,voya,Hike Beaver Pond Overlook Trail,"A short uphill hike through an aspen and pine forest leads to a rocky outcrop high above a beaver pond. Although beavers are no longer active at this pond, this trail provides great birding opportunities, and the possibility of spotting large wildlife.",Near Ash River Visitor Center,https://www.nps.gov/thingstodo/voyabeaver-pond-overlook.htm,10-30 Minutes,Hiking
Voyageurs,voya,Hike the Sullivan Bay Trail,"This easy hike along an old forest road leads you through both coniferous and deciduous forest. The trail ends at a viewpoint on Sullivan Bay with a picnic table and fire ring. It treats those who are interested in geology with lots of exposed rock, created by volcanic activity over 2 billion years ago.",Near Ash River Visitor Center,https://www.nps.gov/thingstodo/sullivan-bay-trail.htm,30-90 Minutes,Hiking
Voyageurs,voya,Voyageurs' Tilson Connector Trail,"This trail accessible year-round. Once sufficient snowfall accumulates, the trail will continue be groomed for classic, cross country skiing that leads to the Tilson Bay Trails that are managed by the Minnesota Department of Natural Resources.",Near the Rainy Lake Visitor Center,https://www.nps.gov/thingstodo/voyageurs-tilson-connector-trail.htm,15-40 Minutes,Cross-Country Skiing
Voyageurs,voya,Rainy Lake Recreation Trail,"The Rainy Lake Recreation Trail offers visitors a peaceful experience as it meanders along the park road, into the woods, and around rock outcrops. This paved trail is a great option for leashed pets, bicyclists, walkers, runners, and snowshoers to take in the views of forest, lake, and marsh scenery. It is a non-strenuous, accessible trail that requires about 1.5 hours round trip to complete.",Rainy Lake Recreation Trail,https://www.nps.gov/thingstodo/rainy-lake-recreation-trail.htm,1-2 Hours,Hiking
Voyageurs,voya,Hike Voyageurs Forest Overlook Trail,This short trail takes you through a section of forest revealing the changes in the forest at different elevations. Growing trees have blocked the overlook that used to be at the parking area. There are picnic tables and grills by the parking area.,Near Ash River Visitor Center,https://www.nps.gov/thingstodo/hike-voyageurs-forest-overlook-trail.htm,10-30 Minutes,Hiking
Voyageurs,voya,Hike the Mukooda Trail,"Accessible only by boat, the Mukooda Trail meanders through a mix of deciduous and coniferous forest and over rocky ridges, scraped bare by ancient glaciers. Take a journey through natural and cultural history on this narrow strip of land separating Sand Point Lake and the glacially carved Mukooda Lake. Look for picturesque views from high ridges and signs of wildlife as you wander through this unique and remote part of the park. ",Mukooda Lake,https://www.nps.gov/thingstodo/hike-the-mukooda-trail.htm,2-3 Hours,Backcountry Hiking
Voyageurs,voya,Hike the Cruiser Lake Trail,"This rugged trail crosses over the peninsula, up rocky cliffs and down into remote wetland areas. See parts of the park many people do not visit. Start your hike either at Anderson Bay on the Rainy Lake side or Lost Bay on the Kabetogama side. Reserve a backcounrty campsite to turn this into a multi-day trip. Hiking this trail increases your chances of spotting a moose or hearing the howl of a wolf.",On the Kabetogama peninsula,https://www.nps.gov/thingstodo/hike-the-cruiser-lake-trail.htm,4-8 Hours,Backcountry Hiking
Voyageurs,voya,Hike Kabetogama Lake Overlook Trail,This short handicap accessible trail takes you through a pine forest to a viewpoint where you can sit on a bench and see Kabetogama Lake framed by the trees.,Near Ash River Visitor Center,https://www.nps.gov/thingstodo/hike-kabetogama-lake-overlook-trail.htm,10-30 Minutes,Hiking
Voyageurs,voya,Hike Echo Bay Trail,"This wide trail showcases the transition between deciduous and boreal forests as you pass through lowlands and rocky outcrops. With views of wetlands created by the engineering genius of the North American Beaver, and dense forest, the trail is popular with birders. Sightings from warblers to woodpeckers and even raptors are common.",Near Kabetogama Lake Visitor Center,https://www.nps.gov/thingstodo/echo-bay-trail.htm,40-120 Minutes,Hiking
Voyageurs,voya,Hike Anderson Bay Loop,This trail takes you through the forest past rocky clearings and beaver ponds to spectacular views of Rainy Lake form the shoreline and Anderson Bay from the top of the cliffs.,Anderson Bay on the Kabetogama Peninsula,https://www.nps.gov/thingstodo/hike-anderson-bay-loop.htm,90-150 Minutes,Backcountry Hiking
Voyageurs,voya,Go sledding on Sphunge Island,Visitors will find picnic tables and a fire ring at the bottom of the hill near the sledding hill parking lot. The sledding hill consists of a small hill for younger children and a larger hill for older children and adults.,,https://www.nps.gov/thingstodo/go-sledding-on-sphunge-island.htm,,Snow Play
Voyageurs,voya,Paddle through Blind Ash Bay,Explore the rocky shoreline and a calm bay with your canoe or kayak.  From the paddle launch head west one mile between the rocky shore and small islands before turning south to explore Blind Ash Bay. Your total trip length will be about 2.5 miles.,Near Ash River Visitor Center,https://www.nps.gov/thingstodo/paddle-through-blind-ash-bay.htm,1-2 Hours,Paddling
Voyageurs,voya,Watch the Northern Lights Over Voyageurs National Park,"The Aurora Borealis, also known as northern lights, are radiant colors that light up the night sky over middle and high latitudes of the northern hemisphere, including at Voyageurs National Park.",,https://www.nps.gov/thingstodo/voya-northern-lights.htm,,Stargazing
Voyageurs,voya,Become a Junior Ranger at Voyageurs National Park,"Explore and learn about Voyageurs National Park as you become a Junior Ranger. Ask for a Junior Ranger Book at any Visitor Center. Learn about the park, its history, and animals by completing activities in the book, then explore the park on the water, on trails, or at a ranger program. The stop by the Visitor Center to be sworn in as a Junior Ranger and get your patch and badge.",,https://www.nps.gov/thingstodo/become-a-junior-ranger-at-voyageurs-national-park.htm,,Junior Ranger Program
Voyageurs,voya,Visit Little American Island,"Discover the past on this self guided walk Little American Island. This island was home to one of the area gold mines during the brief gold rush of the 1890s. You will see mine shafts, tailing piles, and machinery along the side of this short trail. Signs tell the story of the gold rush.",Little American Island,https://www.nps.gov/thingstodo/visit-little-american-island.htm,,Self-Guided Tours - Walking
Voyageurs,voya,Take a boat tour of Voyageurs National Park,"See Voyageurs National Park from a boat on a tour guided by a park ranger. A variety of boat tours leave from Rainy Lake Visitor Center and Kabetogama Lake Visitor Center primarily from June to August and last from 90 to 390 minutes. This is a great way to see the park and some wildlife, especially if you don't have a boat of your own. ",,https://www.nps.gov/thingstodo/voyageurs-boat-tour.htm,90-390 Minutes,Boat Tour
Voyageurs,voya,Ski the Echo Bay Trail,"Tucked amid the community of Kabetogama, the Echo Bay Ski Trail offers novice skiers another tracked ski trail.",Near the Kabetogama Lake Visitor Center area. Located just off County Road 122 on County Road 332.,https://www.nps.gov/thingstodo/ski-the-echo-bay-trail.htm,,Cross-Country Skiing
Voyageurs,voya,Snowshoe the Oberholtzer Trail,Grab a pair of snowshoes and experience the 1.7 mile round-trip Oberholtzer Trail.,Near the Rainy Lake Visitor Center.,https://www.nps.gov/thingstodo/snowshoe-the-oberholtzer-trail.htm,,Snowshoeing
Voyageurs,voya,Visit the Ethno-botanical Garden,This one-acre garden of native plants restores a site that had been overtaken by invasive plants.,Near the Rainy Lake Visitor Center,https://www.nps.gov/thingstodo/visit-the-ethno-botanical-garden.htm,,Self-Guided Tours - Walking
Voyageurs,voya,Recreational Fishing in Voyageurs National Park,Voyageurs National Park has many options for the aspiring or experienced angler.,,https://www.nps.gov/thingstodo/recreational-fishing-in-voyageurs-national-park.htm,,Fishing
