wiki_name,parkCode,name,lat,lon,description,directionsInfo,directionsUrl,url,monday,tuesday,wednesday,thursday,friday,saturday,sunday
Lassen Volcanic,lavo,Loomis Museum,40.5361249158,-121.563149108,"The historic museum is located one mile from the northwest entrance of the park near Manzanita Lake. The museum is only open during the summer months. Visit for information, to view exhibits and the park film, participate in a ranger-led program. From the museum you can pick up the trail around Manzanita Lake or cross the highway to access the self-guided, interpretive Lily Pond Nature Trail. Lassen Association store is across the plaza from the Museum.","From Redding, California follow Highway 44 east 50 miles. Turn south on Highway 89 and continue one mile to the park's northwest entrance. From Reno, Nevada follow Highway 395 north to Highway 44. Follow Highway 44 miles west 180 miles. Turn south on Highway 89 and continue one mile to the park's northwest entrance.",https://www.nps.gov/lavo/planyourvisit/directions.htm,https://www.nps.gov/places/loomis-museum.htm,9:30AM - 4:30PM,9:30AM - 4:30PM,Closed,Closed,9:30AM - 4:30PM,9:30AM - 4:30PM,9:30AM - 4:30PM
Mammoth Cave,maca,Mammoth Cave Visitor Center,37.18702160097143,-86.10107059957153,"The park visitor center is the central point for visitors to orient themselves to what lies both above and below the surface at Mammoth Cave. Situated just up the hill from the cave's Historic Entrance, the visitor center is the departure point for all cave tours, and offers exhibits to prepare you for discovery. You can also meet a ranger for a talk or a hike. Gifts, restrooms, permits and information are available and visitor amenities are offered by the nearby Lodge at Mammoth Cave across the footbridge.",From the North: Take Interstate 65 to Exit 53 (Cave City Exit). Turn right onto KY-70. Follow 70/255 as it becomes the Mammoth Cave Parkway in the park. Follow the Mammoth Cave Parkway to the Visitor Center. From the South: Take Interstate 65 to Exit 48 (Park City Exit). Turn left onto KY-255 and follow 255 as it becomes the Park City Road into the park. Follow Park City Road until it joins the Mammoth Cave Parkway; turn left. Follow the Mammoth Cave Parkway to the Visitor Center.,http:///maca/planyourvisit/directions.htm,https://www.nps.gov/maca/planyourvisit/mammoth-cave-visitor-center.htm,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM
Mesa Verde,meve,Entrance Station Kiosk,37.3316458662,-108.415798078,"The entrance station kiosk is located approximately 1/2 from the entrance to the park and the visitor center. Our friendly rangers can provide you with a park map, information, Jr. Ranger Books and Badges and a passport stamp as well as collecting the entrance fee. Visitors arriving outside station hours may pay their fee directly through www.recreation.gov. Park brochures can be found at the signboard on the right.",,,,All Day,All Day,All Day,All Day,All Day,All Day,All Day
Mesa Verde,meve,Mesa Verde Museum,37.18453,-108.488294,"Located at milepost 20, the Mesa Verde Mesa Museum offers exhibits and cultural objects that provide insight into the Ancestral Pueblo lifeways. An orientation film is shown on the hour and half-hour, providing an excellent overview of the history at Mesa Verde. A museum store, water, restrooms, café, gift shop, and post office are all located nearby. Just behind the museum is a stunning view of Spruce Tree House, the third largest and best-preserved cliff dwelling in the park.","From the park entrance, drive 20 miles (32.2 km) to the all-way stop on Chapin Mesa. Turn right and the museum is about 0.7 miles (1.13 km) around the loop on the right. There are a limited number of parking spaces across from the museum for small vehicles. Past the museum is a longer parking area.",https://www.nps.gov/meve/planyourvisit/directions.htm,https://www.nps.gov/meve/planyourvisit/museum.htm,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM,8:30AM - 4:30PM
Mesa Verde,meve,Mesa Verde Visitor and Research Center,37.3359734122,-108.408172024,"Located at the park entrance, off Highway 160, this is the park’s primary facility for orienting visitors to opportunities within the park and surrounding area. Accessible exhibits explore the richness of Ancestral Pueblo culture and daily life. The Mesa Verde Museum Association Park Store offers books, trail guides, maps, and other items that you may find useful during or after your visit, and free Wi-Fi. Restrooms are located near the entrance to the visitor center.","The Mesa Verde Visitor and Research Center is near the park entrance, located just off Highway 160 between the towns of Mancos and Cortez, and about 35 miles west of Durango, Colorado.",http://www.nps.gov/meve/planyourvisit/directions.htm,https://www.nps.gov/meve/planyourvisit/meve_vc.htm,8:30AM - 4:00PM,8:30AM - 4:00PM,8:30AM - 4:00PM,8:30AM - 4:00PM,8:30AM - 4:00PM,8:30AM - 4:00PM,8:30AM - 4:00PM
Mount Rainier,mora,Carbon River Ranger Station,46.987119623,-121.961437689,"Located in the northwest corner of the park, the ranger station is staffed by rangers or volunteers. Building hours may vary so call ahead for hours 360-829-9639. When open, rangers and volunteers provide park information, wilderness camping, and climbing permits. Wilderness camping permits available by self-registration when closed.","Located on the Carbon River Road, 5.5 miles east of its junction with the Mowich Lake Road (State Route 165), the ranger station is just over 2 miles before the road ends at the park boundary.",http://www.nps.gov/mora/planyourvisit/directions.htm,https://www.nps.gov/mora/planyourvisit/carbon-river-and-mowich.htm,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM
Mount Rainier,mora,Henry M Jackson Memorial Visitor Center,46.7858581359299,-121.736707706863,"Located at Paradise, on the south side of Mount Rainier, the Jackson Visitor Center is open throughout the summer and with limited days and hours in the winter. Inside the visitor center are accessible restrooms, an information desk staffed by a ranger or volunteer, food services, gift shop, park movie, and exhibits about the plants, animals, and the volcano.","There is no physical address for the Henry Jackson Visitor Center. It is located at Paradise, on the south side of the mountain, on the road connecting Longmire and Stevens Canyon. For GPS users, it is at 46.785887,-121.736573 . During the winter (November-April), most park roads are closed except the one from Longmire to Paradise. That road is closed nightly for safety. Check www.twitter.com/MountRainierNPS for daily winter road updates and tire chain restrictions.",http://www.nps.gov/mora/planyourvisit/directions.htm,http://www.nps.gov/mora/planyourvisit/paradise.htm,9:30AM - 5:30PM,9:30AM - 5:30PM,9:30AM - 5:30PM,9:30AM - 5:30PM,9:30AM - 5:30PM,9:30AM - 5:30PM,9:30AM - 5:30PM
Mount Rainier,mora,Longmire Museum,46.7497616262962,-121.812359610396,"Located on the south side of Mount Rainier at 2,700 feet above sea level, the museum makes up part of the historic Longmire district. Once a ranger office, the building now houses historic exhibits about the park's natural and geological history, and animals. A ranger or volunteer staffs the museum to assist with park information and book and map sales.","The Longmire Museum has no physical address. It is in Longmire, on the south side of the mountain, about 9 miles east of the town of Ashford on State Route 706.",http://www.nps.gov/mora/planyourvisit/directions.htm,http://www.nps.gov/mora/planyourvisit/longmire.htm,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM,9:00AM - 4:30PM
Mount Rainier,mora,Longmire Wilderness Information Center,46.75013592564461,-121.81167561090456,"Open during the summer, the Longmire Wilderness Information Center (WIC) is located in the lobby of the historic Longmire Administration Building, a picturesque example of National Park Service rustic architecture in Longmire. The WIC features a 3D model map of Mount Rainier National Park and has an information desk staffed by wilderness rangers. Rangers at the WIC assist with wilderness permits, trip planning, and providing maps and trail condition updates.","The Longmire WIC has no physical address. It is in Longmire, on the south side of the mountain, about 9 miles east of the town of Ashford on State Route 706.",http://www.nps.gov/mora/planyourvisit/directions.htm,https://www.nps.gov/mora/planyourvisit/longmire.htm,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM
Mount Rainier,mora,Ohanapecosh Visitor Center,46.73596097216929,-121.56593008344686,"NOTE: The Ohanapecosh Visitor Center will be CLOSED for the summer of 2025 as part of the Ohanapecosh Campground rehabilitation project. This visitor center is located in the southeast corner of the park on State Route 123, 12 miles north of the town of Packwood. It is next to the Ohanapecosh Campground and near the trailhead for the Natural Hot Springs and Silver Falls. There are restrooms, exhibits, and a ranger or volunteer on duty to answer questions when it is open for the summer season.","Ohanapecosh Visitor Center is on State Route 123, 12 miles north of the town of Packwood. It has no physical address. GPS users can enter 46.914466,-121.643404 for its location.",http://www.nps.gov/mora/planyourvisit/directions.htm,http://www.nps.gov/mora/planyourvisit/ohanapecosh.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Mount Rainier,mora,Paradise Wilderness Information Center,46.7864972359,-121.735433607,"Open during the summer, the Paradise Wilderness Information Center (WIC) is located in the main room of the historic Guide House. The WIC has an information desk staffed by wilderness rangers. Rangers at the WIC assist with wilderness permits, trip planning, and providing maps and trail condition updates.","The Paradise WIC has no physical address. It is located at Paradise, on the south side of the mountain, on the road connecting Longmire and Stevens Canyon. For GPS users, it is at 46.786506, -121.735432.",https://www.nps.gov/mora/planyourvisit/directions.htm,https://www.nps.gov/mora/planyourvisit/paradise.htm,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM
Mount Rainier,mora,Sunrise Visitor Center,46.9144583533,-121.643407921,"Located on the northeast flank of Mount Rainier, this visitor center is at the end of the Sunrise Road, 15 miles after the turn off from State Route 410. Only open and accessible in summer, the Sunrise Visitor Center has exhibits, books and maps for sale, and rangers and volunteers on duty to answer questions. Restrooms, gift shop, and food services are located nearby during the summer season.","Sunrise Visitor Center has no physical address. It is at the end of the Sunrise Road, 15 miles east from the turn off at State Route 410. For GPS users, it is at 46.914466,-121.643404 . These roads are not plowed in the winter and only accessible by motor vehicle in the summer.",http://www.nps.gov/mora/planyourvisit/directions.htm,http://www.nps.gov/mora/planyourvisit/sunrise.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Mount Rainier,mora,White River Wilderness Information Center,46.90199716217696,-121.55465120325209,"Open during the summer, the White River Wilderness Information Center (WIC) located at the Winter River Entrance. The WIC has an information desk staffed by wilderness rangers. Rangers at the WIC assist with wilderness permits, trip planning, and providing maps and trail condition updates.","There is no official address for this facility. The White River Ranger Station & Wilderness Information Center is located in the northeast area of Mount Rainier National Park on White River Road, 1.3 miles from its junction with SR410. The nearest town is Greenwater, Washington. The GPS address is 46.902017, -121.554623.",,https://www.nps.gov/mora/planyourvisit/sunrise.htm,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM,7:30AM - 5:00PM
New River Gorge,neri,Canyon Rim Visitor Center,38.070050800525664,-81.07593529999019,"Canyon Rim Visitor Center is one of the park's primary, year round visitor centers. It is located at the New River Gorge Bridge, just north of Fayetteville. A wooden boardwalk provides scenic views of the New River Gorge Bridge and the gorge. There are no hiking trails that start at the visitor center. The center features exhibits, information, park film, and a book store.","Canyon Rim Visitor Center is located on U.S. Route 19, just north of Fayetteville, WV. U.S. Route 19 is easily reached from Interstates I-64 and I-79, as well as U.S. Route 60. GPS Coordinates: 38.07003 N, 81.07583 W",http://www.nps.gov/neri/planyourvisit/crvc.htm,http://www.nps.gov/neri/planyourvisit/crvc.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
New River Gorge,neri,Grandview Visitor Center,37.831658,-81.064841,"The Grandview Visitor Center is one of our seasonal visitor centers, typically open from Memorial Day to Labor Day. Here there are overlooks of the New River, five hiking trails, ranger-led walks and talks, summer outdoor dramas, and picnic areas with playgrounds.","To reach Grandview from Beckley follow I-64 East five miles to Exit 129 B. From Lewisburg follow I-64 West forty miles to Exit 129. From either exit, turn right and follow Route 9 North six miles to Grandview.",http://www.nps.gov/neri/planyourvisit/grandview.htm,http://www.nps.gov/neri/planyourvisit/grandview.htm,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM,12:00PM - 5:00PM
New River Gorge,neri,Sandstone Visitor Center,37.783199,-80.897851,"Sandstone Visitor Center is one of the primary visitor centers for New River Gorge National Park and Preserve. It is a green design building where visitors can learn about the park and the watershed through exhibits and a park film. The center also features a native plant garden, picnic areas, and book store.",,,http://www.nps.gov/neri/planyourvisit/sandstone.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
New River Gorge,neri,Thurmond Depot Visitor Center,37.957294,-81.07879,"Thurmond Depot is a restored railroad depot located in the historic railroad town of Thurmond. Open seasonally (typically Memorial Day to Labor Day), the Depot is an information center and a park store.","Take U.S. Route 19 to the Glen Jean exit, north of Beckley. Follow the signs to Thurmond, seven miles down WV Route 25 (Route 25 is a narrow, winding road and is not recommended for RVs and trailers). No automotive services are available in Thurmond.",http://www.nps.gov/neri/planyourvisit/thurmond.htm,http://www.nps.gov/neri/planyourvisit/thurmond.htm,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM
North Cascades,noca,Forest Info Center with HQ Administration Building,48.5109643597,-122.227610517,The North Cascades National Park Service Complex Headquarters (Administrative Offices) is five miles east of I-5 in Burlington and 46 miles west of the North Cascades National Park Service Complex boundary.,"Located at 810 Moore Street (State Route 20) in Sedro-Woolley, the North Cascades National Park Service Complex Headquarters and Public Information Center is five miles east of I-5 in Burlington and approximately 46 miles west of North Cascades National Park Complex boundary.",http://www.nps.gov/noca/planyourvisit/visitorcenters.htm,http://www.nps.gov/noca/planyourvisit/visitorcenters.htm,Closed,8:00AM - 4:00PM,8:00AM - 4:00PM,8:00AM - 4:00PM,8:00AM - 4:00PM,Closed,Closed
North Cascades,noca,Golden West Visitor Center,48.3083579,-120.6563682,"Visitor Center located short walk from the passenger ferry landing at Stehekin Landing inside what was the historic Golden West Lodge. Exhibits: Relief map and natural and cultural history of the area. Arts & Humanities of Stehekin operates the Golden West Gallery, featuring local art and crafts. Facilities: Information desk, bookstore. Audiovisual program. Summer ranger programs offered.","A short walk from the passenger ferry landing at Stehekin Landing at the north end of 50-mile long Lake Chelan. Reached via passenger ferry, trail, or float plane. Not accessible by road/vehicle.",http://www.nps.gov/noca/planyourvisit/visitorcenters.htm,http://www.nps.gov/noca/planyourvisit/visitorcenters.htm,Closed,Closed,Closed,Closed,Closed,Closed,Closed
North Cascades,noca,North Cascades Visitor Center,48.6663,-121.266745,"Location: Across the Skagit River from the North Cascades Highway (State Route 20) near milepost 120 and the town of Newhalem. Adjacent to Newhalem Creek Campground. Exhibits: Relief map of the park and surrounding area, exhibit room featuring multimedia exhibits on the park's natural and cultural history. Available Facilities: Theater featuring large format slide program and video presentation. Several short, accessible interpretive trails and restrooms. Information desk. Bookstore.","North Cascades Visitor Center is located off North Cascades Highway (State Route 20) in Newhalem, Washington, just behind Newhalem Creek Campground. Newhalem is 59 miles east of I-5 in Burlington and 72 miles west of Winthrop.",http://www.nps.gov/noca/planyourvisit/visitorcenters.htm,http://www.nps.gov/noca/planyourvisit/visitorcenters.htm,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
North Cascades,noca,Wilderness Information Center,48.5384199137,-121.448105775,"The Wilderness Information Center is the main backcountry permit office for North Cascades National Park and the adjacent Ross Lake and Lake Chelan National Recreation Areas. Backcountry permits are required for overnights in the park year-round and are available at an outdoor self-issue station when the center is closed during the winter season. Information desk. Sales area with books, maps, videos, and other items related to the national park and adjacent national forests.","Drive State Route 20 toward Marblemount. Turn onto Ranger Station Road, which leaves State Route 20 at milepost 105.3, just west of Marblemount, and drive 0.7 miles to the complex at the end of the road. The Wilderness Information Center is on the right.",http://www.nps.gov/noca/planyourvisit/visitorcenters.htm,http://www.nps.gov/noca/planyourvisit/visitorcenters.htm,7:00AM - 4:00PM,7:00AM - 4:00PM,7:00AM - 4:00PM,7:00AM - 4:00PM,7:00AM - 4:00PM,7:00AM - 4:00PM,7:00AM - 4:00PM
Olympic,olym,Hoh Rain Forest Visitor Center,47.8608624516,-123.934791706,Located in the Hoh Rain Forest. The visitor center is open daily during the summer and intermittently during the winter. Educational exhibits and informational brochures available.,"Hoh Rain Forest Visitor Center is located at the terminus of the Upper Hoh Road. The Upper Hoh Road is accessible via Highway 101, south of Forks, WA.",http://www.nps.gov/olym/planyourvisit/directions.htm,,,,,,,,
Olympic,olym,Hurricane Ridge Visitor Center,47.9691615057,-123.498572365,"The Hurricane Ridge Visitor Center burned down on May 7, 2023. A Visitor Contact Station with information window is staffed daily in summer. Restrooms, water, information and maps are available. Guided walks and talks are offered during the summer.",Hurricane Ridge Visitor Center is located at the terminus of Hurricane Ridge Road. This road is accessed from the city of Port Angeles via Mount Angeles Road.,http://www.nps.gov/olym/planyourvisit/directions.htm,https://www.nps.gov/olym/hurricane-ridge-post-fire.htm,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM,10:00AM - 5:00PM
Olympic,olym,Kalaloch Ranger Station,47.6028780787,-124.369676556,"Kalaloch Ranger Station is open daily during the summer and closed the rest of the year. Educational exhibits, informational brochures, a small sales area, and restrooms are available.",Kalaloch Ranger Station is located 36 miles south of Forks off of Highway 101.,http://www.nps.gov/olym/planyourvisit/directions.htm,,,,,,,,
Olympic,olym,Mora Ranger Station,47.91813,-124.603304,Small ranger station located two miles from Rialto Beach. Mora Campground nearby. Ranger Station is closed during winter. Open intermittently during the summer. Park maps and informational brochures available.,"The Mora Ranger Station is located off of Mora Rd via Highway 110. Highway 110 is accessible from Highway 101, a few miles north of Forks, WA.",http://www.nps.gov/olym/planyourvisit/directions.htm,,,,,,,,
Olympic,olym,Olympic National Park Visitor Center,48.0994113559,-123.4257566,"This is the main Visitor Center and Wilderness Information Center for Olympic National Park. Park staff are available daily at the visitor center, and by phone (360-565-3130) or email. Restrooms are available during the day.",Visit the Olympic National Park website for detailed directions and park maps.,http://www.nps.gov/olym/planyourvisit/directions.htm,http://www.nps.gov/olym,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM
Olympic,olym,Ozette Ranger Station,48.153873,-124.668918,Ozette Ranger Station is open intermittently during the summer and closed during the winter. Informational brochures available.,"Ozette Ranger Station is located near Lake Ozette along the Hoko-Ozette Road. The Hoko-Ozette Road is accessible from Highways 112 and 113, both of which connect to Highway 101.",http://www.nps.gov/olym/planyourvisit/directions.htm,,,,,,,,
Olympic,olym,Quinault Rain Forest Ranger Station,47.5049586475,-123.820853802,CLOSED Quinault Rain Forest Ranger Station is open intermittently during the summer and closed during the rest of the year. Educational exhibits and informational brochures available.,Quinault Rain Forest Ranger Station is located along the North Shore Road in the Quinault Rain Forest. The North Shore Road is accessible via Highway 101.,http://www.nps.gov/olym/planyourvisit/directions.htm,,,,,,,,
Olympic,olym,Sol Duc - Eagle Ranger Station,47.97202861256572,-123.8642191886902,Unstaffed,Eagle Ranger Station is located off of the Sol Duc Hot Springs Rd. This road is accessed by Highway 101.,http://www.nps.gov/olym/planyourvisit/directions.htm,,,,,,,,
Olympic,olym,Staircase Ranger Station,47.515536,-123.329156,Staircase Ranger Station is open intermittently during the summer and closed during winter. Informational brochures available.,"Staircase Ranger Station is located Northwest of Hoodsport, WA. It is accessed by Highway 119, which will then turn into an unpaved road. Highway 119 connects to Highway 101 in Hoodsport, WA.",http://www.nps.gov/olym/planyourvisit/directions.htm,,,,,,,,
Olympic,olym,Storm King Ranger Station,48.0579709852,-123.788531325,Storm King Ranger Station is open intermittently during the summer and closed during the rest of the year. Informational brochures available.,Storm King located off of Highway 101 in the Lake Crescent area.,http://www.nps.gov/olym/planyourvisit/directions.htm,,,,,,,,
Petrified Forest,pefo,Painted Desert Inn,35.08383266588456,-109.78882312774658,"In its almost 100 years overlooking the Painted Desert, the inn has undergone many changes. The original building from the early 1920s was made of petrified wood. Today's stucco façade dates to the 1930s renovation of the Painted Desert Inn. The national historic landmark functions only as a museum now, with no overnight accommodation and food service. Displays inside highlight the building's history, Route 66, and the Civilian Conservation Corps. There are also restored murals by Hopi artist Fred Kabotie.","Exit #311 off Interstate 40, north 2 miles into Petrified Forest National Park.",,https://www.nps.gov/pefo/learn/historyculture/pdi.htm,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM
Petrified Forest,pefo,Painted Desert Visitor Center,35.0655779828,-109.78157667,"Painted Desert Visitor Center is located at exit #311 off of I-40. The center provides information, brochures, book sales, exhibits, and restrooms. A gift shop and convenience store are adjacent to the visitor center. It is part of the Painted Desert Community Complex which is on the National Register of Historic Places. This is the only place you can obtain a permit for Devil's Playground.",Take Exit #311 off I-40.,http://www.nps.gov/pefo/planyourvisit/directions.htm,http://www.nps.gov/pefo/planyourvisit/visitorcenters.htm,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM
Petrified Forest,pefo,Rainbow Forest Museum,34.8151527674,-109.865823355,"Rainbow Forest Museum provides exhibits of petrified wood, fossils, and displays of prehistoric animals as well as information, book sales, and restrooms.","From Holbrook, AZ take Hwy 180 South 18 miles, then 2 miles on the park road north. From I-40 Westbound take Exit 311 and drive through Petrified Forest National Park for 26 miles.",http://www.nps.gov/pefo/planyourvisit/directions.htm,http://www.nps.gov/pefo/planyourvisit/visitorcenters.htm,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM,8:00AM - 5:00PM
Pinnacles,pinn,Bear Gulch Nature Center,36.48136264171376,-121.18080523428978,"Hey ranger, what plant is this? Hey ranger, what do condors look like? Ask questions, get information and view our park film inside the Bear Gulch Nature Center.",Located on the east side of the park at the Bear Gulch Day Use Area.,,,10:00AM - 3:00PM,10:00AM - 3:00PM,10:00AM - 3:00PM,10:00AM - 3:00PM,10:00AM - 3:00PM,10:00AM - 3:00PM,10:00AM - 3:00PM
Pinnacles,pinn,Pinnacles Park Store,36.4937342562,-121.146455694,"Get your passport stamped and buy the official park souvenirs, all at the park store! Located in the Pinnacles campground, the store is open everyday, from 9:00 AM to 4:00 PM, including holidays. This fully stocked park store is operated by a private, non-profit organization called Western National Parks Association (WNPA). The park store carries a large variety of books, games, and souvenirs to help you learn more about the park and its resources.","Pinnacles Park Store is located off of Highway 25, thirty miles south of Hollister, California. Head two miles down the park road (East Entrance Road) and you will find the store on your left hand side, in the campground.",,https://store.wnpa.org/park-stores/pinnacles-national-park.html,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM,9:00AM - 4:00PM
Pinnacles,pinn,West Pinnacles Visitor Contact Station,36.4775125858,-121.225882432,Get your park souvenirs and plan your visit all in one place! Please note that this visitor center may be closed seasonally due to low staff.,The west entrance does not have a physical address. It is located just outside the town of Soledad; follow Hwy 146 for 14 miles into Pinnacles National Park. The contact station is on your right hand side when you enter the park.,https://www.nps.gov/pinn/planyourvisit/directions.htm,,9:00AM - 3:00PM,9:00AM - 3:00PM,9:00AM - 3:00PM,9:00AM - 3:00PM,9:00AM - 3:00PM,9:00AM - 3:00PM,9:00AM - 3:00PM
Redwood,redw,Crescent City Information Center,41.75280961197582,-124.19404169851987,Located in the bottom floor of park headquarters. Picnic area and retail sales.,Corner of 2nd and K Streets in downtown Crescent City.,https://home.nps.gov/redw/planyourvisit/maps.htm,https://home.nps.gov/redw/planyourvisit/visitorcenters.htm#CP_JUMP_281933,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Redwood,redw,Hiouchi Visitor Center,41.79677235882634,-124.08182360843739,"Northern-most park visitor center located 9-miles east of Crescent City on Hwy 199. Exhibits about Tolowa culture and art, redwood ecology, park information, junior ranger program, bookstore and retail sales.",,,https://www.nps.gov/redw/planyourvisit/visitorcenters.htm#CP_JUMP_281916,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Redwood,redw,Jedediah Smith Visitor Center,41.795829507343655,-124.08653845996474,"Located in the Jedediah Smith Redwoods State Park campground, near the amphitheater. Small visitor center with information, exhibits, junior ranger program, bookstore, and retail sales. Seasonal operations, only open Memorial Day through Labor Day.",9 miles northeast of Crescent City. Located inside the Jedediah Smith Redwoods Campground.,,https://www.nps.gov/redw/planyourvisit/visitorcenters.htm#CP_JUMP_281916,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Redwood,redw,Prairie Creek Visitor Center,41.3638220800563,-124.02315393383401,"Located just off the Newton B. Drury Scenic Parkway - in the heart of Prairie Creek Redwoods State Park. Exhibits about the Civilian Conservation Corps and redwood ecology, park information, junior ranger program, bookstore and retail sales.",Located in the southern end of the Newton B. Drury Scenic Parkway - in the heart of Prairie Creek Redwoods State Park. 6.5 miles north of Orick.,https://home.nps.gov/redw/planyourvisit/maps.htm,https://home.nps.gov/redw/planyourvisit/visitorcenters.htm#CP_JUMP_281936,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Redwood,redw,Thomas H. Kuchel Visitor Center,41.2868094650739,-124.09093463367094,"Southern-most visitor center in the park and located right on the beach. Exhibits about Yurok culture, art and history, redwood ecology, park information, junior ranger program, bookstore and retail sales. Park film available.","1-mile south of Orick, located on Freshwater Beach. Look for the brown highway signs for Thomas H. Kuchel Visitor Center / Park Information. Do not rely on online maps to give accurate directions: this visitor center is NOT in the town of Orick.",https://www.nps.gov/redw/planyourvisit/directions.htm,,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM,9:00AM - 5:00PM
Rocky Mountain,romo,Alpine Visitor Center,40.44103093792535,-105.7545202193051,"Alpine Visitor Center is a seasonal visitor center open only during the summer. This facility is closed for the 2024/2025 winter season. Located at the top of Fall River Pass and accessed via Trail Ridge Road, Alpine Visitor Center is the highest elevation visitor center in the National Park System at 11,796 feet above sea level.","Alpine Visitor Center is located inside Rocky Mountain National Park at the top of Fall River Pass. It is accessed primarily via Trail Ridge Road. When traveling from the east side of RMNP, Alpine Visitor Center is located approximately 22 miles from Beaver Meadows Entrance. When traveling from the west, it is located 20 miles from Grand Lake Entrance. Temporary road and building closures are possible at any time based on weather. For updates call 970-586-1222.",,,Closed,Closed,Closed,Closed,Closed,Closed,Closed
